164,경찰청,서울 강남구 삼성로 236,37.49831245,127.0614078
165,경찰청,서울 강남구 밤고개로 99,37.4635131,127.1081027
166,경찰청,충장대로5번길 15,35.1090839,129.0377042
168,경찰청,부산 동래구 명륜로112번길 46,35.2011787,129.0932547
170,경찰청,부산 동래구 명장로 31,35.2053461,129.1032982
171,경찰청,부산 동래구 명서로 111,35.2109122,129.1010889
172,경찰청,부산 동래구 명안로10번길 100,35.1970809,129.1095576
173,경찰청,부산 동래구 금강공원로 70,35.2189749,129.0809334
174,경찰청,부산 동래구 아시아드대로 181,35.1949579,129.0664087
175,경찰청,부산 동래구 사직북로63번길 22,35.1992012,129.0575088
177,경찰청,부산 영도구 절영로 91,35.0749527,129.0731259
178,경찰청,부산 영도구 하나길 402,35.0801189,129.0442802
180,경찰청,부산 영도구 상리로 41,35.084532,129.0693009
181,경찰청,부산 영도구 하나길 813,35.0801189,129.0442802
182,경찰청,부산 영도구 봉래길 120,35.0920309,129.0525807
184,경찰청,부산 동구 중앙대로 200,35.1157262,129.0399028
200,경찰청,부산시 서구 망양로 61,35.1132313,129.0136823
201,경찰청,부산시 서구 낙동대로 2-2,35.1100996,129.0107826
202,경찰청,부산 남구 용호동 542-1,35.1190255,129.1126529
203,경찰청,남구 유엔평화로13번길 63,35.1337953,129.0932738
204,경찰청,남구 전포대로 104,35.140138,129.0671053
205,경찰청,남구 지게골로 17,35.1349941,129.0733189
206,경찰청,남구 용호로42번길 27,35.1225241,129.1096148
207,경찰청,남구 용호로159번길 15,35.1172753,129.1148861
208,경찰청,남구 유엔로 152,35.1268918,129.0804507
209,경찰청,수영구 수영로 446,35.1519231,129.1120424
210,경찰청,수영구 남천동로 76,35.141283,129.1119687
211,경찰청,수영구 수영로 553-7,35.1419284,129.1077796
212,경찰청,수영구 수영로 635,35.1519231,129.1120424
213,경찰청,수영구 무학로63번길 103,35.1639217,129.1197952
214,경찰청,해운대구 우동1로 56,35.1668237,129.1576976
215,경찰청,해운대구 해운대로81번길 117,35.189364,129.1210618
216,경찰청,해운대구 해운대로 612,35.1628685,129.1581133
217,경찰청,해운대구 중동1로37번길 22,35.1626097,129.1640343
218,경찰청,해운대구 양운로 39,35.166971,129.1772409
219,경찰청,해운대구 좌동순환로 20,35.16835205,129.1671308
220,경찰청,해운대구 재반로270번길 14,35.2017955,129.1339152
